502,AJL,CCU,1500,1610
1712,DOH,CCJ,440,1115
1712,DOH,CCJ,505,1135
1716,DOH,CNN,2235,515
1704,DOH,COK,1120,1750
1704,DOH,COK,1140,1825
1702,DOH,DEL,1340,1945
4770,DOH,DEL,1340,1945
1737,DOH,DEL,2215,420
4780,DOH,DEL,2215,420
1737,DOH,DEL,2235,455
4780,DOH,DEL,2235,455
1726,DOH,HYD,145,805
4778,DOH,HYD,145,805
4778,DOH,HYD,225,840
1726,DOH,HYD,345,1000
1714,DOH,HYD,2230,445
4774,DOH,HYD,2230,445
1706,DOH,MAA,1530,2220
62,DXB,BOM,1100,1535
1332,DXB,CCU,2135,330
24,DXB,DEL,2055,145
24,DXB,DEL,2255,415
25,DXB,HYD,855,1350
25,DXB,HYD,1000,1505
8457,DXB,LKO,125,635
66,DXB,MAA,910,1440
468,GAU,AJL,1305,1410
291,GAU,BLR,1210,1550
478,GAU,BLR,2000,2340
6242,GAU,BOM,1530,1915
6248,GAU,CCU,740,910
349,GAU,CCU,1045,1205
540,GAU,CCU,1045,1205
834,GAU,CCU,1645,1815
6292,GAU,CCU,1910,2035
6248,GAU,COK,740,1305
2078,GAU,DEL,625,925
614,GAU,DEL,1155,1540
278,GAU,DEL,1300,1600
2158,GAU,DEL,1550,1855
2193,GAU,DEL,1710,2010
558,GAU,DEL,2025,2320
2157,GAU,DIB,1120,1320
6539,GAU,HYD,925,1230
457,GAU,IMF,910,1015
6241,GAU,IMF,1245,1340
112,GAU,IXA,1230,1325
718,GAU,IXC,1600,2015
251,GAU,IXS,830,920
6181,GAU,JAI,1100,1355
119,GAU,MAA,1600,1925
623,GAU,MAA,2150,105
718,GAU,PAT,1600,1735
349,GAU,VNS,1045,1400
657,GAY,BOM,1325,1605
725,GAY,DEL,1525,1720
162,GOI,AMD,2100,2235
189,GOI,BLR,825,945
714,GOI,BLR,1415,1545
935,GOI,BLR,1645,1800
369,GOI,BLR,2020,2140
6332,GOI,BOM,815,935
6097,GOI,BOM,1500,1630
341,GOI,BOM,1630,1800
5352,GOI,BOM,1940,2120
6322,GOI,BOM,2245,5
228,GOI,CCU,1515,2020
491,GOI,CCU,2005,2250
7985,GOI,CNN,1910,2045
665,GOI,DEL,1330,1610
2025,GOI,DEL,1530,1820
276,GOI,DEL,1720,2000
2042,GOI,DEL,2130,15
2253,GOI,DEL,2245,130
715,GOI,HYD,50,205
487,GOI,HYD,800,925
381,GOI,HYD,1400,1520
6142,GOI,HYD,1845,2015
358,GOI,HYD,2110,2250
228,GOI,IDR,1515,1720
391,GOI,IXC,1740,2020
904,GOI,JAI,2215,40
397,GOI,LKO,1840,2100
412,GOI,MAA,1530,1715
921,GOI,NAG,2310,55
6293,GOI,STV,1900,2020
137,GOP,BOM,1230,1505
7306,GOP,CCU,1250,1440
138,GOP,DEL,1030,1235
6318,GOP,HYD,1500,1730
7938,GOP,IXD,1140,1230
5942,HBX,AMD,1745,1925
7161,HBX,BLR,1530,1635
7115,HBX,BLR,2010,2210
7133,HBX,BOM,1110,1245
7987,HBX,MAA,1510,1705
387,HYD,AMD,555,755
644,HYD,AMD,1315,1510
6131,HYD,AMD,1650,1845
6719,HYD,AMD,1815,2005
266,HYD,BBI,635,810
527,HYD,BBI,1340,1520
6116,HYD,BBI,1915,2045
6186,HYD,BDQ,930,1110
7121,HYD,BHO,1120,1350
6158,HYD,BLR,625,730
6319,HYD,BLR,715,825
146,HYD,BLR,940,1110
6137,HYD,BLR,1245,1400
6505,HYD,BLR,1415,1530
7142,HYD,BLR,1705,1845
167,HYD,BLR,1905,2030
6916,HYD,BLR,2020,2130
829,HYD,BLR,2325,45
6329,HYD,BOM,640,810
384,HYD,BOM,855,1020
5359,HYD,BOM,1235,1410
969,HYD,BOM,1635,1810
6276,HYD,BOM,1750,1920
413,HYD,BOM,2130,2320
6295,HYD,BOM,2200,2330
7743,HYD,CCJ,545,810
7112,HYD,CCJ,815,1040
353,HYD,CCU,545,740
6323,HYD,CCU,850,1100
132,HYD,CCU,1100,1300
359,HYD,CCU,1520,1725
311,HYD,CCU,1845,2050
944,HYD,CCU,2115,2320
914,HYD,CJB,935,1100
606,HYD,CJB,1840,2000
7216,HYD,CNN,1435,1645
6187,HYD,COK,1030,1220
6334,HYD,COK,1215,1350
566,HYD,COK,2145,2325
566,HYD,COK,2210,2350
732,HYD,DED,1315,1645
2129,HYD,DEL,520,725
2023,HYD,DEL,810,1020
5002,HYD,DEL,1030,1240
6468,HYD,DEL,1400,1605
2165,HYD,DEL,1625,1835
5162,HYD,DEL,1820,2030
6684,HYD,DEL,2010,2220
1727,HYD,DOH,25,245
1713,HYD,DOH,730,945
4775,HYD,DOH,730,945
1727,HYD,DOH,2215,45
4779,HYD,DOH,2215,45
8488,HYD,DXB,515,800
8488,HYD,DXB,605,850
6538,HYD,GAU,555,855
486,HYD,GOI,540,715
905,HYD,GOI,1145,1300
6141,HYD,GOI,1645,1805
348,HYD,GOI,1900,2040
6316,HYD,GOP,1205,1420
883,HYD,IDR,1300,1435
6237,HYD,IDR,1805,1940
6323,HYD,IMF,850,1315
149,HYD,IXB,710,920
269,HYD,IXC,1625,1900
7163,HYD,IXE,625,815
7146,HYD,IXE,1540,1730
7966,HYD,IXG,755,930
448,HYD,IXM,730,915
6752,HYD,IXM,1140,1330
981,HYD,IXR,1330,1520
134,HYD,IXR,1750,1945
7346,HYD,IXU,1150,1325
188,HYD,IXZ,615,1045
998,HYD,JAI,1420,1630
467,HYD,JAI,1715,1925
7994,HYD,KLH,1220,1400
364,HYD,LKO,505,705
732,HYD,LKO,1315,1500
188,HYD,MAA,615,730
546,HYD,MAA,1025,1210
497,HYD,MAA,1445,1610
6117,HYD,MAA,1445,1610
6238,HYD,MAA,1800,1915
223,HYD,MAA,1940,2100
983,HYD,MAA,2045,2205
6109,HYD,MAA,2155,2315
299,HYD,MAA,2240,5
7955,HYD,MYQ,835,1025
7745,HYD,NAG,655,830
154,HYD,PAT,1050,1300
982,HYD,PAT,1720,2000
6516,HYD,PNQ,900,1000
466,HYD,PNQ,1225,1330
7118,HYD,RJA,805,925
7124,HYD,RJA,1240,1355
7236,HYD,RJA,1410,1535
7123,HYD,RJA,1920,2045
7294,HYD,RPR,745,935
7249,HYD,RPR,1840,2035
7245,HYD,SAG,925,1130
1405,HYD,SHJ,40,315
493,HYD,STV,925,1120
493,HYD,STV,935,1120
186,HYD,TIR,835,945
409,HYD,TIR,835,945
194,HYD,TIR,1425,1535
7253,HYD,TIR,1715,1835
645,HYD,TRV,825,1015
214,HYD,TRV,1650,1900
448,HYD,TRZ,730,900
6752,HYD,TRZ,1140,1310
416,HYD,UDR,1305,1440
7201,HYD,VGA,750,900
7353,HYD,VGA,1140,1250
7205,HYD,VGA,1555,1710
7127,HYD,VGA,1835,1945
216,HYD,VNS,950,1210
6624,HYD,VNS,1540,1730
177,HYD,VTZ,525,640
879,HYD,VTZ,1040,1150
305,HYD,VTZ,1350,1510
324,HYD,VTZ,1615,1730
6211,HYD,VTZ,2050,2200
7295,IDR,AMD,1300,1410
393,IDR,BLR,1500,1700
392,IDR,BLR,2120,2310
169,IDR,BOM,710,850
5381,IDR,BOM,1700,1830
228,IDR,CCU,1800,2020
6195,IDR,COK,1530,1945
2069,IDR,DEL,655,840
2404,IDR,DEL,845,1020
6409,IDR,DEL,1600,1740
2122,IDR,DEL,1805,1935
227,IDR,GOI,1225,1435
227,IDR,GOI,1240,1435
884,IDR,HYD,1515,1640
299,IDR,HYD,2020,2140
7251,IDR,JAI,1050,1240
6195,IDR,MAA,1530,1745
299,IDR,MAA,2020,5
7252,IDR,NAG,1500,1625
7296,IDR,RPR,1615,1800
291,IMF,BLR,1045,1550
386,IMF,BLR,1310,1830
6242,IMF,BOM,1410,1915
6353,IMF,CCU,1425,1550
851,IMF,CCU,1510,1635
2021,IMF,DEL,1340,1705
291,IMF,GAU,1045,1120
6242,IMF,GAU,1410,1500
6353,IMF,HYD,1425,1845
386,IMF,IXA,1310,1410
16,IST,DEL,1755,245
4718,IST,DEL,1755,245
386,IXA,BLR,1450,1830
362,IXA,CCU,1010,1115
863,IXA,CCU,1210,1310
994,IXA,CCU,1350,1450
488,IXA,CCU,1700,1805
443,IXA,CCU,1850,1955
6672,IXA,DEL,1520,1810
119,IXA,GAU,1420,1530
385,IXA,IMF,1135,1230
119,IXA,MAA,1420,1925
229,IXB,AMD,1145,1445
2033,IXB,BLR,1525,1900
6175,IXB,BOM,1200,1530
6444,IXB,CCU,1515,1620
5024,IXB,DEL,1030,1300
6325,IXB,DEL,1450,1715
2049,IXB,DEL,1550,1825
619,IXB,HYD,950,1240
6346,IXB,MAA,1240,1545
6178,IXC,AMD,1440,1640
593,IXC,BLR,1440,1750
591,IXC,BLR,2000,2305
5378,IXC,BOM,745,1015
264,IXC,BOM,1205,1450
612,IXC,BOM,1555,1835
376,IXC,CCU,800,1050
236,IXC,DEL,730,830
2152,IXC,DEL,1410,1515
2409,IXC,DEL,1700,1800
2142,IXC,DEL,1910,1955
717,IXC,GAU,1145,1525
389,IXC,GOI,1425,1710
615,IXC,HYD,1940,2215
658,IXC,JAI,1635,1745
6133,IXC,LKO,825,940
549,IXC,MAA,1800,2110
6133,IXC,PAT,825,1215
717,IXC,PAT,1145,1335
6177,IXC,SXR,1040,1150
5997,IXD,BLR,1350,1625
5915,IXD,BOM,1535,1800
7982,IXD,CCU,1310,1540
2038,IXD,DEL,1600,1725
7937,IXD,GOP,1100,1220
5983,IXD,PNQ,1210,1440
7989,IXD,RPR,1130,1320
2176,IXE,BLR,1210,1305
388,IXE,BLR,1350,1450
182,IXE,BLR,1935,2040
6284,IXE,BOM,1140,1320
6302,IXE,BOM,2115,2300
6284,IXE,DEL,1140,1620
2176,IXE,DEL,1210,1630
6698,IXE,DEL,2150,50
7164,IXE,HYD,835,1030
7147,IXE,HYD,1810,2010
388,IXE,LKO,1350,1815
7139,IXE,MAA,1610,1800
7742,IXG,BLR,1345,1505
7968,IXG,HYD,1000,1130
653,IXJ,AMD,1140,1525
2559,IXJ,DEL,945,1300
653,IXJ,DEL,1140,1310
2074,IXJ,DEL,1245,1415
2325,IXJ,DEL,1430,1600
2172,IXJ,DEL,1610,1740
2559,IXJ,SXR,945,1030
296,IXM,BLR,1230,1340
969,IXM,BOM,1400,1810
242,IXM,BOM,1715,1920
296,IXM,CCU,1230,1650
2156,IXM,DEL,1630,1940
452,IXM,HYD,945,1120
969,IXM,HYD,1400,1545
7682,IXM,MAA,825,950
173,IXM,MAA,1115,1230
462,IXM,MAA,1900,2000
462,IXM,MAA,1930,2030
258,IXR,BLR,1655,1930
258,IXR,BLR,2045,2315
5319,IXR,BOM,855,1135
5319,IXR,BOM,930,1210
398,IXR,DEL,915,1125
398,IXR,DEL,1020,1225
6184,IXR,DEL,1925,2125
6184,IXR,DEL,2020,2220
2083,IXR,DEL,2030,2230
989,IXR,HYD,1600,1755
259,IXR,HYD,2025,2235
6336,IXR,MAA,840,1105
932,IXS,BLR,1340,1855
449,IXS,CCU,1215,1345
932,IXS,CCU,1340,1520
614,IXS,DEL,1000,1540
614,IXS,GAU,1000,1110
449,IXS,JAI,1215,1700
6269,IXU,BLR,945,1055
5347,IXU,BOM,1210,1310
2055,IXU,DEL,1330,1525
7347,IXU,HYD,1400,1525
6269,IXU,MAA,945,1355
624,IXZ,HYD,1120,1535
624,IXZ,MAA,1120,1340
918,JAI,AMD,1340,1450
419,JAI,BLR,910,1145
996,JAI,BLR,1320,1615
6268,JAI,BLR,1940,2240
482,JAI,BLR,2215,45
5343,JAI,BOM,830,1040
218,JAI,BOM,1330,1555
6347,JAI,BOM,1750,1945
6347,JAI,BOM,1750,1955
447,JAI,CCU,730,950
498,JAI,CCU,1245,1455
303,JAI,CCU,1700,1905
914,JAI,CJB,645,1100
419,JAI,COK,910,1345
129,JAI,DED,600,855
129,JAI,DEL,600,700
203,JAI,DEL,1215,1320
2145,JAI,DEL,2000,2055
6182,JAI,GAU,745,1030
903,JAI,GOI,1920,2145
914,JAI,HYD,645,845
471,JAI,HYD,2005,2205
7252,JAI,IDR,1305,1440
652,JAI,IXC,1425,1540
447,JAI,IXS,730,1135
605,JAI,MAA,2030,2305
7252,JAI,NAG,1305,1625
203,JAI,PAT,1215,1550
918,JAI,PNQ,1340,1640
6413,JDH,BLR,1405,1640
249,JDH,BOM,1130,1325
6014,JDH,MAA,1240,1515
9231,JED,BOM,1310,2020
9437,JED,BOM,1820,130
9231,JED,CCJ,1310,2310
9437,JED,LKO,1820,615
7993,KLH,HYD,1430,1610
32,KTM,DEL,1445,1615
1754,KWI,AMD,1040,1650
1758,KWI,COK,110,835
1765,KWI,DEL,255,925
1752,KWI,MAA,510,1230
142,LKO,AMD,535,725
807,LKO,AMD,1025,1225
121,LKO,AMD,1940,2150
6389,LKO,BLR,530,810
279,LKO,BLR,820,1130
626,LKO,BLR,1430,1705
541,LKO,BLR,1900,2200
5342,LKO,BOM,630,855
5012,LKO,BOM,910,1140
673,LKO,BOM,1340,1610
5318,LKO,BOM,1700,1930
6244,LKO,CCU,945,1125
6157,LKO,CCU,1740,1920
732,LKO,DED,1530,1645
769,LKO,DEL,655,800
2587,LKO,DEL,840,955
243,LKO,DEL,1030,1145
306,LKO,DEL,1410,1525
2425,LKO,DEL,1640,1745
5004,LKO,DEL,1830,1945
2085,LKO,DEL,2030,2135
8456,LKO,DXB,710,1000
396,LKO,GOI,1525,1750
365,LKO,HYD,745,950
844,LKO,HYD,2000,2215
6232,LKO,IXC,1445,1615
279,LKO,IXE,820,1320
518,LKO,MAA,1815,2055
6133,LKO,PAT,1045,1215
166,LKO,PNQ,1105,1320
394,LKO,RPR,620,755
1407,LKO,SHJ,1515,1825
294,MAA,AMD,615,850
454,MAA,AMD,1625,1900
947,MAA,BBI,635,820
217,MAA,BBI,1540,1730
6188,MAA,BHO,1445,1900
6897,MAA,BLR,600,700
6216,MAA,BLR,755,850
6847,MAA,BLR,1000,1045
858,MAA,BLR,1120,1225
522,MAA,BLR,1255,1355
6188,MAA,BLR,1445,1605
516,MAA,BLR,1905,2015
891,MAA,BLR,2010,2120
6005,MAA,BLR,2120,2250
424,MAA,BOM,605,830
384,MAA,BOM,640,1020
6815,MAA,BOM,1310,1515
5357,MAA,BOM,1650,1900
7686,MAA,CCJ,1125,1320
708,MAA,CCU,415,630
797,MAA,CCU,735,945
6285,MAA,CCU,900,1120
115,MAA,CCU,1010,1240
278,MAA,CCU,1800,2020
183,MAA,CCU,1800,2030
116,MAA,CCU,2210,25
174,MAA,CJB,545,645
6127,MAA,CJB,710,820
759,MAA,CJB,1420,1515
118,MAA,CJB,1620,1730
923,MAA,CJB,1925,2040
1201,MAA,CMB,655,815
7942,MAA,CNN,1910,2110
327,MAA,COK,845,1005
525,MAA,COK,1130,1250
948,MAA,COK,1130,1250
535,MAA,COK,1755,1900
6195,MAA,COK,1825,1945
2066,MAA,DEL,550,835
6235,MAA,DEL,815,1110
2767,MAA,DEL,925,1225
2032,MAA,DEL,1150,1435
2752,MAA,DEL,1705,2000
2029,MAA,DEL,1900,2150
2261,MAA,DEL,2115,5
1707,MAA,DOH,30,310
65,MAA,DXB,505,810
112,MAA,GAU,850,1145
627,MAA,GAU,1830,2120
411,MAA,GOI,1305,1430
7986,MAA,HBX,840,1050
984,MAA,HYD,510,620
384,MAA,HYD,640,750
493,MAA,HYD,745,855
545,MAA,HYD,745,855
416,MAA,HYD,1055,1225
624,MAA,HYD,1425,1535
6237,MAA,HYD,1545,1710
6108,MAA,HYD,1950,2110
298,MAA,HYD,2140,2305
6194,MAA,IDR,1240,1450
6237,MAA,IDR,1545,1940
112,MAA,IXA,850,1325
6315,MAA,IXB,910,1210
548,MAA,IXC,1405,1710
7232,MAA,IXE,1345,1540
7681,MAA,IXM,630,805
172,MAA,IXM,935,1040
461,MAA,IXM,1715,1815
461,MAA,IXM,1755,1900
6335,MAA,IXR,535,805
6897,MAA,IXU,600,915
188,MAA,IXZ,830,1045
603,MAA,JAI,1710,1945
6013,MAA,JDH,920,1200
1751,MAA,KWI,100,410
515,MAA,LKO,1440,1715
6146,MAA,NAG,1855,2055
542,MAA,NAG,2210,2355
6758,MAA,PAT,1220,1505
912,MAA,PNQ,1320,1505
7687,MAA,RJA,1555,1745
6212,MAA,RPR,1100,1250
53,MAA,SIN,2200,440
493,MAA,STV,745,1120
7183,MAA,TCR,835,1025
7228,MAA,TCR,1115,1300
7185,MAA,TCR,1300,1445
6558,MAA,TRV,945,1110
535,MAA,TRV,1855,2020
7143,MAA,TRZ,700,815
7215,MAA,TRZ,2035,2145
416,MAA,UDR,1055,1440
7208,MAA,VGA,1630,1800
513,MAA,VNS,1015,1250
551,MAA,VTZ,705,820
6835,MAA,VTZ,1550,1700
82,MCT,BOM,2300,245
1847,MCT,COK,225,730
1785,MLE,BOM,1405,1740
1796,MLE,COK,1035,1235
8247,MLE,DEL,1615,2050
7956,MYQ,HYD,1050,1250
159,NAG,AMD,820,940
583,NAG,BLR,1220,1355
204,NAG,BLR,1620,1755
618,NAG,BLR,2115,2305
6404,NAG,BOM,605,745
6895,NAG,BOM,750,945
297,NAG,BOM,1230,1405
472,NAG,BOM,1700,1840
655,NAG,BOM,2045,2225
403,NAG,CCU,645,825
327,NAG,COK,615,1005
505,NAG,DEL,700,835
2039,NAG,DEL,910,1105
2149,NAG,DEL,1600,1745
2199,NAG,DEL,2100,2250
919,NAG,GOI,2050,2240
7746,NAG,HYD,1650,1830
7251,NAG,IDR,900,1020
7251,NAG,JAI,900,1240
327,NAG,MAA,615,800
6149,NAG,MAA,715,850
915,NAG,PNQ,735,900
6104,NAG,PNQ,1140,1305
6852,PAT,AMD,1810,2040
474,PAT,BLR,545,855
805,PAT,BLR,1540,1820
6839,PAT,BLR,2045,2330
793,PAT,BLR,2325,200
5374,PAT,BOM,1125,1420
762,PAT,BOM,1430,1705
634,PAT,CCU,1425,1615
6107,PAT,CCU,2010,2115
724,PAT,DEL,540,735
6367,PAT,DEL,815,955
2764,PAT,DEL,1320,1530
736,PAT,DEL,1640,1840
508,PAT,DEL,1940,2145
2724,PAT,DEL,2155,2315
501,PAT,DEL,2315,110
717,PAT,GAU,1415,1525
292,PAT,HYD,1340,1600
6529,PAT,HYD,2045,2305
6232,PAT,IXC,1300,1615
736,PAT,IXC,1640,2020
718,PAT,IXC,1810,2015
6232,PAT,LKO,1300,1405
6239,PAT,MAA,1555,1845
917,PNQ,AMD,950,1110
402,PNQ,ATQ,1010,1450
954,PNQ,BLR,900,1025
319,PNQ,BLR,1600,1735
103,PNQ,BLR,1935,2115
124,PNQ,CCU,1645,1915
722,PNQ,COK,1805,1955
6571,PNQ,DEL,815,1035
402,PNQ,DEL,1010,1230
272,PNQ,DEL,1510,1730
6517,PNQ,HYD,1055,1205
815,PNQ,HYD,1425,1535
5984,PNQ,IXD,1250,1525
917,PNQ,JAI,950,1300
882,PNQ,LKO,1410,1700
911,PNQ,MAA,910,1110
6279,PNQ,NAG,1350,1515
916,PNQ,NAG,1710,1840
7113,RJA,BLR,900,1110
7685,RJA,BLR,1905,2105
7119,RJA,HYD,955,1115
7125,RJA,HYD,1415,1530
7237,RJA,HYD,1605,1740
7126,RJA,HYD,2115,2240
7688,RJA,MAA,1805,1940
7295,RPR,AMD,1010,1410
382,RPR,BLR,1110,1310
492,RPR,BLR,1600,1750
465,RPR,BOM,1410,1610
6357,RPR,BOM,2005,2205
241,RPR,CCU,1630,1740
7265,RPR,CCU,2100,2255
2195,RPR,DEL,930,1135
2292,RPR,DEL,1310,1510
2092,RPR,DEL,1455,1655
511,RPR,DEL,1730,1935
2454,RPR,DEL,1930,2130
7308,RPR,HYD,1350,1605
7248,RPR,HYD,1830,2040
7295,RPR,IDR,1010,1215
7932,RPR,IXD,900,1050
395,RPR,LKO,830,955
6213,RPR,MAA,1320,1510
1026,RUH,CCJ,750,1530
5424,RUH,DEL,1910,200
5424,RUH,LKO,1910,600
2095,SAG,DEL,1335,1535
7246,SAG,HYD,1200,1340
8417,SHJ,DEL,45,545
1406,SHJ,HYD,1925,15
1412,SHJ,LKO,415,920
1402,SHJ,TRV,150,730
29,SIN,BOM,1100,1425
54,SIN,MAA,550,735
44,SIN,TRZ,1340,1550
5036,STV,BLR,1140,1350
607,STV,BLR,2115,2315
357,STV,CCU,1025,1255
5035,STV,DEL,915,1050
2178,STV,DEL,1930,2125
6294,STV,GOI,2050,2215
497,STV,HYD,1200,1330
497,STV,MAA,1200,1610
6178,SXR,AMD,1230,1640
2587,SXR,DEL,840,1020
2039,SXR,DEL,1035,1215
2559,SXR,DEL,1115,1300
2124,SXR,DEL,1420,1600
2554,SXR,DEL,1510,1645
2197,SXR,DEL,1715,1855
6178,SXR,IXC,1230,1345
7242,TCR,BLR,920,1105
7184,TCR,MAA,1055,1225
7229,TCR,MAA,1335,1520
7186,TCR,MAA,1515,1655
7317,TIR,BLR,1830,1940
5359,TIR,BOM,1020,1410
187,TIR,HYD,1020,1140
5359,TIR,HYD,1020,1140
248,TIR,HYD,1625,1735
7254,TIR,HYD,1900,2045
7293,TIR,VGA,1040,1200
7293,TIR,VTZ,1040,1320
644,TRV,AMD,1045,1510
483,TRV,BLR,1000,1125
6147,TRV,BLR,1805,1925
232,TRV,BOM,1850,2125
7976,TRV,CNN,1350,1515
2106,TRV,DEL,2205,140
644,TRV,HYD,1045,1235
312,TRV,HYD,1930,2115
6344,TRV,MAA,1150,1325
536,TRV,MAA,2045,2215
1401,TRV,SHJ,2200,50
7307,TRZ,BLR,950,1050
2289,TRZ,BLR,1935,2040
969,TRZ,BOM,1400,1810
2289,TRZ,DEL,1935,25
452,TRZ,HYD,930,1120
969,TRZ,HYD,1400,1545
7144,TRZ,MAA,845,955
7151,TRZ,MAA,2215,2325
43,TRZ,SIN,1900,145
651,UDR,BLR,1615,1830
5324,UDR,BOM,1340,1525
748,UDR,BOM,1740,1925
2154,UDR,DEL,940,1100
2263,UDR,DEL,1550,1655
5042,UDR,DEL,1910,2020
6238,UDR,HYD,1520,1705
6238,UDR,MAA,1520,1915
506,VGA,BLR,1600,1720
2184,VGA,DEL,800,1050
7202,VGA,HYD,940,1045
7348,VGA,HYD,1320,1430
7209,VGA,HYD,1735,1850
7128,VGA,HYD,2015,2125
7135,VGA,MAA,1830,2005
7247,VGA,TIR,1625,1755
7293,VGA,VTZ,1220,1320
6536,VNS,AMD,1400,1610
144,VNS,BLR,1245,1525
354,VNS,BLR,1900,2125
354,VNS,BLR,2100,2340
831,VNS,BOM,1230,1505
579,VNS,BOM,1545,1820
355,VNS,CCU,1440,1605
429,VNS,CCU,1725,1855
2137,VNS,DEL,1115,1250
2096,VNS,DEL,1330,1455
521,VNS,DEL,1745,1920
828,VNS,HYD,1315,1525
6913,VNS,HYD,1830,2055
514,VNS,MAA,1345,1615
287,VTZ,BLR,735,925
7165,VTZ,BLR,1340,1555
524,VTZ,BLR,1855,2045
238,VTZ,BOM,1835,2100
6955,VTZ,CCU,1420,1555
2726,VTZ,DEL,1000,1230
2772,VTZ,DEL,1940,2215
191,VTZ,HYD,715,830
742,VTZ,HYD,1230,1400
315,VTZ,HYD,1550,1655
326,VTZ,HYD,1810,1925
608,VTZ,HYD,2240,15
552,VTZ,MAA,900,1025
6001,VTZ,MAA,1740,1900
7247,VTZ,TIR,1450,1755
7247,VTZ,VGA,1450,1600